,MSE,FID,TVI,TVA,LBP,HOG
0,0.006064430810511112,2.325736204511486e-05,277.49053955078125,35.282005310058594,1017237.0,112.35121154785156
1,0.009521566331386566,1.5710798834334128e-05,335.0827941894531,27.53666114807129,1031733.0,105.35822296142578
2,0.008246268145740032,9.481315828452352e-06,238.3947296142578,34.808536529541016,1061865.0,95.33644104003906
3,0.005494479555636644,1.0990404916810803e-05,513.8992919921875,170.86964416503906,1044761.0,95.7576904296875
4,0.004056641366332769,9.923795005306602e-06,220.3439483642578,20.43431854248047,1044348.0,92.9985122680664
5,0.0030573783442378044,1.0122774256160483e-05,257.0294494628906,26.52889060974121,1062533.0,87.97792053222656
6,0.0016256490489467978,1.107603202399332e-05,322.449462890625,81.78646087646484,1040055.0,89.21211242675781
7,0.001757088815793395,1.2307697033975273e-05,308.0290222167969,77.00244903564453,1050419.0,93.40177154541016
8,0.0008500200929120183,2.1711452063755132e-05,410.36871337890625,82.05184936523438,1111260.0,111.99077606201172
9,0.0007323293830268085,2.403934922767803e-05,405.5509948730469,75.93903350830078,1087558.0,108.51261901855469
10,0.0008092182106338441,1.9238948880229145e-05,541.1090698242188,195.6090545654297,1092594.0,108.07401275634766
11,0.002377459779381752,1.2618667824426666e-05,108.33442687988281,46.49232482910156,992957.0,99.61742401123047
12,0.0017711258260533214,1.2629722732526716e-05,115.79737091064453,37.90470504760742,1079840.0,99.62049102783203
13,0.0013616305077448487,1.836876072047744e-05,422.1933898925781,91.60173797607422,1102174.0,124.50796508789062
14,0.0010434065479785204,9.8645950856735e-06,191.98956298828125,29.666685104370117,1021782.0,112.1402359008789
15,0.0007039293413981795,1.101762791222427e-05,236.36990356445312,30.051420211791992,1121618.0,97.03005981445312
16,0.000689213047735393,9.025213330460247e-06,90.98392486572266,29.131044387817383,1053605.0,91.426025390625
17,0.000546723254956305,1.3716386092710309e-05,301.81243896484375,103.728515625,1012447.0,111.60981750488281
18,0.001072810380719602,1.0816126632562373e-05,196.2460174560547,40.307193756103516,1051312.0,102.26419067382812
19,0.0016501465579494834,1.0594166269584093e-05,147.7629852294922,112.66868591308594,1034115.0,101.00465393066406
20,0.0008669541566632688,1.1101125892309938e-05,434.24237060546875,279.0545349121094,1098455.0,105.04289245605469
21,0.0008107530302368104,8.913400051824283e-06,266.9157409667969,46.65206527709961,1031074.0,98.24768829345703
22,0.0005401967791840434,1.0272703548253048e-05,140.22598266601562,49.92811584472656,1004976.0,95.47699737548828
23,0.00044611605699174106,1.6852322005433962e-05,283.1168518066406,47.25631332397461,1071102.0,108.22296142578125
24,0.0007479276391677558,1.067181074176915e-05,270.2829284667969,141.76998901367188,1065881.0,102.2899169921875
25,0.00097026297589764,1.2957103535882197e-05,233.66192626953125,188.90521240234375,1014675.0,102.13519287109375
26,0.000531403289642185,1.0837736226676498e-05,233.62705993652344,111.98331451416016,1039118.0,102.65666198730469
27,0.0007432541460730135,9.538209269521758e-06,200.35916137695312,87.58037567138672,1013342.0,102.81987762451172
28,0.0009783987188711762,1.048322519636713e-05,53.523502349853516,18.63134002685547,870966.0,98.19541931152344
29,0.0005643300246447325,1.1962441021751147e-05,46.967586517333984,48.58351516723633,930398.0,105.98429870605469
30,0.0007203376735560596,1.107636489905417e-05,232.47705078125,61.70832443237305,1012293.0,103.40267944335938
31,0.0008732968708500266,8.88087015482597e-06,108.77935791015625,39.39667892456055,913305.0,99.44093322753906
32,0.0007635373622179031,1.1152043953188695e-05,89.8182373046875,71.80040740966797,1011153.0,109.03384399414062
33,0.0023129305336624384,1.0780719094327651e-05,276.27069091796875,80.49243927001953,984672.0,105.9460220336914
34,0.0009628370171412826,1.0447512977407314e-05,338.9821472167969,287.85162353515625,1014344.0,110.90716552734375
35,0.0008141854195855558,1.2391732525429688e-05,379.46978759765625,90.55179595947266,1075347.0,106.72158813476562
36,0.0004449093248695135,1.5384368452942e-05,423.0220642089844,124.06730651855469,1047862.0,112.51628112792969
37,0.0007402027840726078,9.011546353576705e-06,213.4290771484375,90.51231384277344,978816.0,101.72283172607422
38,0.001074835890904069,8.854108273226302e-06,31.882366180419922,68.81489562988281,771340.0,112.25712585449219
39,0.0007965551340021193,1.4462062608799897e-05,146.9784393310547,27.968883514404297,966899.0,105.837646484375
