,MSE,FID,TVI,TVA,LBP,HOG
0,0.4482556879520416,2.0177303667878732e-05,207.7751922607422,219.9272918701172,225351.0,167.94728088378906
1,0.4482556879520416,2.0178234990453348e-05,208.14524841308594,219.9274139404297,224390.0,165.6781463623047
2,0.4482556879520416,2.0178234990453348e-05,208.41819763183594,219.92742919921875,223246.0,165.60826110839844
3,0.4482556879520416,2.0178234990453348e-05,208.68869018554688,219.92742919921875,221639.0,165.6080322265625
4,0.4482556879520416,2.0178209524601698e-05,208.90069580078125,219.92742919921875,220248.0,165.608642578125
5,0.4482556879520416,2.0178209524601698e-05,209.01597595214844,219.92742919921875,219435.0,165.60887145996094
6,0.4482556879520416,2.0178209524601698e-05,209.06866455078125,219.92742919921875,219055.0,165.60902404785156
7,0.4482556879520416,2.0178209524601698e-05,209.0872802734375,219.92742919921875,218918.0,165.60906982421875
8,0.4482556879520416,2.0178209524601698e-05,209.0977020263672,219.92742919921875,218846.0,165.60911560058594
9,0.4482556879520416,2.0178209524601698e-05,209.1025390625,219.92742919921875,218808.0,165.60911560058594
10,0.4482556879520416,2.0178209524601698e-05,209.10520935058594,219.92742919921875,218789.0,165.609130859375
11,0.4482556879520416,2.0178209524601698e-05,209.106201171875,219.92742919921875,218781.0,165.60914611816406
12,0.4482556879520416,2.0178209524601698e-05,209.106689453125,219.92742919921875,218777.0,165.60914611816406
13,0.4482556879520416,2.0178209524601698e-05,209.1071319580078,219.92742919921875,218774.0,165.60914611816406
14,0.4482556879520416,2.0178209524601698e-05,209.1071319580078,219.92742919921875,218774.0,165.60914611816406
15,0.4482556879520416,2.0178209524601698e-05,209.10694885253906,219.92742919921875,218775.0,165.60914611816406
16,0.4482556879520416,2.0178209524601698e-05,209.1071319580078,219.92742919921875,218774.0,165.60914611816406
17,0.4482556879520416,2.0178209524601698e-05,209.10684204101562,219.92742919921875,218776.0,165.60914611816406
18,0.4482556879520416,2.0178209524601698e-05,209.1070556640625,219.92742919921875,218775.0,165.60914611816406
19,0.4482556879520416,2.0178209524601698e-05,209.1069793701172,219.92742919921875,218775.0,165.60914611816406
20,0.4482556879520416,2.0178209524601698e-05,209.1071319580078,219.92742919921875,218774.0,165.60914611816406
21,0.4482556879520416,2.0178209524601698e-05,209.1071319580078,219.92742919921875,218774.0,165.60914611816406
22,0.4482556879520416,2.0178209524601698e-05,209.1071319580078,219.92742919921875,218774.0,165.60914611816406
23,0.4482556879520416,2.0178209524601698e-05,209.1069793701172,219.92742919921875,218775.0,165.60914611816406
24,0.4482556879520416,2.0178209524601698e-05,209.1071319580078,219.92742919921875,218774.0,165.60914611816406
25,0.4482556879520416,2.0178209524601698e-05,209.10699462890625,219.92742919921875,218775.0,165.60914611816406
26,0.4482556879520416,2.0178209524601698e-05,209.1071319580078,219.92742919921875,218774.0,165.60914611816406
27,0.4482556879520416,2.0178209524601698e-05,209.1071319580078,219.92742919921875,218774.0,165.60914611816406
28,0.4482556879520416,2.0178209524601698e-05,209.1071319580078,219.92742919921875,218774.0,165.60914611816406
29,0.4482556879520416,2.0178209524601698e-05,209.1071319580078,219.92742919921875,218774.0,165.60914611816406
30,0.4482556879520416,2.0178209524601698e-05,209.1071319580078,219.92742919921875,218774.0,165.60914611816406
31,0.4482556879520416,2.0178209524601698e-05,209.1071319580078,219.92742919921875,218774.0,165.60914611816406
32,0.4482556879520416,2.0178209524601698e-05,209.1071319580078,219.92742919921875,218774.0,165.60914611816406
33,0.4482556879520416,2.0178209524601698e-05,209.10699462890625,219.92742919921875,218775.0,165.60914611816406
34,0.4482556879520416,2.0178209524601698e-05,209.1071319580078,219.92742919921875,218774.0,165.60914611816406
35,0.4482556879520416,2.0178209524601698e-05,209.1071319580078,219.92742919921875,218774.0,165.60914611816406
36,0.4482556879520416,2.0178209524601698e-05,209.10696411132812,219.92742919921875,218775.0,165.60914611816406
37,0.4482556879520416,2.0178209524601698e-05,209.10696411132812,219.92742919921875,218775.0,165.60914611816406
38,0.4482556879520416,2.0178209524601698e-05,209.1071319580078,219.92742919921875,218774.0,165.60914611816406
39,0.4482556879520416,2.0178209524601698e-05,209.10702514648438,219.92742919921875,218775.0,165.60914611816406
