,MSE,FID,TVI,TVA,LBP,HOG
0,0.6152215003967285,8.836613233142998e-06,131.95654296875,20.423391342163086,725207.0,135.83094787597656
1,0.5234308838844299,7.809670933056623e-06,45.1419792175293,14.419899940490723,587985.0,154.63043212890625
2,0.567470133304596,8.147110747813713e-06,76.30863189697266,15.872034072875977,632629.0,149.95382690429688
3,0.4885956048965454,7.4822610258706845e-06,23.700300216674805,19.155447006225586,499493.0,175.85409545898438
4,0.5036851763725281,7.73235660744831e-06,31.567569732666016,17.79876708984375,545323.0,177.59559631347656
5,0.5311723947525024,8.170540240826085e-06,44.00080108642578,16.659292221069336,583730.0,166.878662109375
6,0.5134804248809814,7.739186912658624e-06,41.937828063964844,18.067232131958008,593428.0,176.1983642578125
7,0.5617313981056213,8.562481525586918e-06,64.30148315429688,18.190401077270508,622916.0,164.87478637695312
8,0.5905546545982361,8.645595698908437e-06,75.78507995605469,18.376110076904297,644485.0,162.3035430908203
9,0.5125205516815186,7.873293725424446e-06,36.74812316894531,17.616680145263672,565580.0,179.816162109375
10,0.5091711282730103,7.779271982144564e-06,35.5638542175293,18.111562728881836,547489.0,174.4768829345703
11,0.560453474521637,8.279567737190519e-06,70.9891357421875,17.82086181640625,656372.0,168.07733154296875
12,0.5105927586555481,7.620782071171561e-06,42.16980743408203,18.133995056152344,590997.0,181.38076782226562
13,0.5652890205383301,8.24195103632519e-06,59.55690002441406,19.0465030670166,614715.0,168.29481506347656
14,0.5028443336486816,7.552024271717528e-06,28.801233291625977,19.63867950439453,507224.0,186.05929565429688
15,0.5081081986427307,7.661043127882294e-06,29.523738861083984,18.847789764404297,485501.0,182.65679931640625
16,0.5352334976196289,7.863439350330736e-06,43.08190155029297,18.811275482177734,565797.0,175.8492431640625
17,0.5334557890892029,7.939619536045939e-06,41.77307891845703,18.817628860473633,562486.0,176.58433532714844
18,0.511225700378418,7.671284038224258e-06,34.921756744384766,19.10674285888672,552010.0,182.59652709960938
19,0.5204774737358093,7.8511602623621e-06,40.0202751159668,19.632116317749023,562139.0,182.8817596435547
20,0.5073615908622742,7.575911695312243e-06,31.104751586914062,19.722023010253906,522758.0,186.4419403076172
21,0.5303910374641418,7.83460563980043e-06,35.582313537597656,19.267663955688477,507190.0,180.054931640625
22,0.5470291376113892,8.078857717919163e-06,52.36674880981445,20.00263786315918,600953.0,175.14996337890625
23,0.5330454707145691,7.76430078985868e-06,41.413909912109375,19.005849838256836,555119.0,176.75396728515625
24,0.539398193359375,7.969306352606509e-06,50.039329528808594,19.520347595214844,585377.0,173.67269897460938
25,0.5111839771270752,7.650759471289348e-06,36.26824188232422,20.57889747619629,527621.0,182.3856964111328
26,0.522331714630127,7.833609743101988e-06,30.15404510498047,19.13555908203125,511731.0,183.74786376953125
27,0.5158563852310181,7.695833119214512e-06,35.31769561767578,18.52467918395996,547190.0,184.7987823486328
28,0.5271050930023193,7.780170562909916e-06,30.29164695739746,18.692346572875977,526220.0,183.9064483642578
29,0.5376773476600647,7.973089850565884e-06,45.826805114746094,20.124841690063477,582368.0,180.37135314941406
30,0.5308519005775452,7.882969839556608e-06,63.578269958496094,19.35027313232422,673209.0,177.6019287109375
31,0.5155940055847168,7.841119440854527e-06,33.80609130859375,19.669824600219727,539763.0,184.64210510253906
32,0.5174216628074646,7.729589015070815e-06,32.18476486206055,19.895885467529297,523072.0,182.17605590820312
33,0.5183174014091492,7.642437594768126e-06,29.875028610229492,19.022974014282227,505381.0,182.3990020751953
34,0.5347968339920044,7.916070899227634e-06,48.090274810791016,19.632749557495117,624535.0,180.6182098388672
35,0.5143888592720032,7.610226020915434e-06,28.66575813293457,20.298341751098633,504515.0,186.4825897216797
36,0.5408782362937927,7.885962077125441e-06,37.86695861816406,19.841625213623047,561356.0,180.7759246826172
37,0.5117511749267578,7.741146873740945e-06,28.588882446289062,19.57853889465332,524793.0,182.9819793701172
38,0.5047798156738281,7.547097084170673e-06,31.040241241455078,19.669370651245117,535987.0,185.70603942871094
39,0.5343427062034607,8.02539761934895e-06,27.8292293548584,18.76992416381836,502157.0,176.1546630859375
